,autoRobot.None,autoRobot.AutoRun,endgameRobot.None,endgameRobot.Parking,endgameRobot.Climbing,endgameRobot.Levitate,endgameRobot.Unknown,adjustPoints,autoOwnershipPoints,autoPoints,autoQuestRankingPoint,autoRunPoints,autoScaleOwnershipSec,autoSwitchAtZero,autoSwitchOwnershipSec,endgamePoints,faceTheBossRankingPoint,foulCount,foulPoints,rp,tba_gameData_LLL,tba_gameData_LRL,tba_gameData_RLR,tba_gameData_RRR,techFoulCount,teleopOwnershipPoints,teleopPoints,teleopScaleBoostSec,teleopScaleForceSec,teleopScaleOwnershipSec,teleopSwitchBoostSec,teleopSwitchForceSec,teleopSwitchOwnershipSec,totalPoints,vaultBoostPlayed,vaultBoostTotal,vaultForcePlayed,vaultForceTotal,vaultLevitatePlayed,vaultLevitateTotal,vaultPoints,rank
frc2840,0,9,1,4,1,3,0,0.0,1.9159217574157763,6.520169244920578,0.12079263689917002,4.604247487504803,0.16998225036124903,0.09063012485263104,0.7879786283466388,12.36351004386113,-0.013649997263188607,0.4104523524219649,10.01212434273291,0.22687409818473114,-0.05851608734724073,-0.07716344472321095,0.4916169632511567,-0.022604097847371912,0.23885886198850848,30.587175379645718,51.47220447002769,-0.6423962930081041,0.763575715937354,10.556135213270007,0.7177317481854495,0.486905747969172,19.95570471119836,68.0140599488855,0.6061718344316649,0.5785182634008634,0.14988585431921783,0.2590138422986936,0.6964010360015706,0.866771703604607,8.52151904652082,22
frc3009,0,9,1,3,0,5,0,0.0,-3.13461396090171,0.7686803461624794,-0.15164224229824924,3.9032943070641872,-0.09617434636969524,-0.20555161542164718,-1.4711326340811588,14.47066404684104,0.02959377413595017,-0.034268496794202685,-3.368570882636604,-0.3079993366719728,0.4861985884038445,-0.029263916350801746,-0.11494795369371764,-0.008653385025992055,1.131858557881389,47.7244535276141,79.18903810857861,1.8244054812909898,4.074677400365003,4.089955305915642,3.288513318342387,1.886926319569163,38.52157942206509,76.59213271649907,0.8536848320830497,0.9906419747205053,1.0285299846984857,1.1964177095072341,0.6659064197691229,1.2117244225969557,16.993920534123482,58
frc3019,3,6,3,2,2,2,0,0.0,1.9722136087156334,4.640859383969145,0.0603710880492708,2.6686457752535087,0.04114186268234568,0.11206166137495485,0.9449649416754713,14.278491597538835,0.0037055259672929813,0.7277466374782586,8.717553554703427,0.06566347598947711,-0.0007927411741829732,-0.1056816990961548,0.32895087305636683,0.11085690054730417,0.786999535657674,60.78301414703278,80.42871155009635,0.06612798484871318,-0.9607433785106859,6.84584145777189,2.9872720258800287,-0.5819420979254032,50.88377267853213,93.80594999793058,0.3323605980790154,0.21693952068081485,0.019070122803796587,0.09825785642955556,0.7508097737897648,0.7582437839945739,5.367205805524724,34
frc3187,3,6,1,5,3,0,0,0.0,-4.647183323848393,-0.7904101069798352,-0.24799827685441284,3.8567732168685565,-0.06060470308304713,-0.3314321867546641,-2.2629869588411493,11.949410738808773,0.011508902365216261,-0.09373904461885542,13.433840929494396,0.3018180756769875,0.07537676637063209,0.11336454868012905,-0.13778162966750152,0.2823736479500732,0.0901395266848826,31.578707828534792,43.40700470082011,-1.1793779546472098,-0.2218902383789223,-1.5336139690971038,1.732077627120584,0.33783718959185605,32.55962212515852,56.0394310072609,-0.05257934131519849,-0.06760763741482448,-0.12282346266139685,-0.279037149754903,0.22718025595699606,0.3224220138650327,-0.12111386652347234,39
frc3250,1,8,1,5,0,3,0,0.0,6.247086316415844,9.715596238979538,0.1446784868110867,3.4685099225636926,0.7416272882664345,0.37138336955148005,2.3819158699414884,12.327382145276086,-0.04598874194064071,0.04072363640131135,10.680235386167574,0.30832032268106624,-0.03609041536767908,-0.04577878988388391,0.16577755630130495,0.24942498228359142,0.11094163379171723,60.953841022384026,80.30276818850038,-1.6117581686165439,0.3427761435963077,22.989435363159075,-2.105103208704458,-0.7967005931528238,41.681267036546,100.68930501440167,-0.17986397112873048,-0.05675596879006607,-0.10536362950942013,-0.039487332385798345,1.5984108973111772,1.5005523053439151,7.021545020840258,37
frc3309,3,6,1,4,3,1,0,0.0,3.7780262444124184,7.800508140720514,0.1304797222433673,4.0224818963080935,0.024771101412931595,0.19973115676854175,1.8642420207932773,20.682915788180402,0.27950160092084747,0.6618933777648475,16.610768463338395,0.5765139347909768,-0.12088842715010097,0.0597257047687121,0.25612423696097447,0.13837181875374713,0.7723574500636223,44.770777193947595,72.58253797930571,1.7373255489921786,-0.28613753896699395,17.776901956897465,1.1151216304266178,1.444016391425652,24.141428057631295,96.99472707289193,0.5177607953167949,0.2506373054038785,0.004217165725660388,0.15169269362374715,0.4902151659831676,1.02343900040793,7.128844997177777,26
frc3501,2,7,0,8,0,1,0,0.0,0.11843869721185363,5.290597131842226,0.1322036650185542,5.172158434630374,-0.17922243990850162,0.045702965154412016,0.23844178851442865,19.139349481287017,-0.025618637096945743,-0.0467700028213959,6.637451394059742,1.2291439369829555,0.22058181031048232,-0.01346425121821894,0.1929937090140593,-0.0667779347729893,0.351063586109677,97.90046812073521,130.84298405276837,4.6853154929905605,0.059440389353077785,50.69854499992367,2.0526556571820676,-1.5252083391373585,40.46395197063889,142.75563862384445,1.3243173191743038,1.2314808731285947,0.10434750602015551,0.017414013870272985,1.7999142380783364,1.5117384031503545,13.803166450746106,15
frc3577,0,9,1,3,4,1,0,0.0,1.424471023058781,6.690532642613665,0.17988960047652353,5.266061619554885,0.5755244610082058,0.16010005271669883,0.1367110505211848,13.434179240803223,0.02510675101099881,0.0010969874028173981,-1.2386264406178427,0.334058284769846,0.13034099484115194,-0.03825363849366588,0.004279603770077189,0.23696637321577008,0.30127535680283835,60.6083886440566,73.4743629276674,-0.6731732027866806,-2.18147606167243,22.759808694965802,0.947203932556399,1.4880029964407036,37.57454921932108,78.92561837991929,-0.2304786641719722,-0.3709932005339929,-0.2530998599909852,-0.03465847603069888,0.061765123069064815,0.29201068512621,-0.5682049571924082,38
frc3785,1,8,0,3,4,2,0,0.0,1.2127234337952595,5.804925081384672,0.07252916450910914,4.592201647589411,-0.26899186294298194,0.10713116783188202,0.8753535798406118,21.512805428054065,-0.004390916054488958,0.1425529746623394,-1.1087769761338109,-0.3823025579854187,0.06582649490690062,0.08868671396457219,0.17649131807913448,0.002328806382725951,0.34760010106400424,0.7724216985806791,31.111013420103664,-0.2938409036576227,1.2651989727571595,-15.726664252469124,0.5671531682110336,2.48559215979747,16.225773686496396,35.83324360857503,0.4090042636298057,0.2220714601710616,0.8084182968980494,0.6154131106550904,0.9927051943821017,0.9276726878676325,8.825786293468925,57
frc3853,1,8,0,3,5,1,0,0.0,-0.10274035503619727,5.023826432414803,0.17939742363274175,5.126566787451001,-1.2401759471416758,0.1568059486787318,1.1888057696235772,30.591113885456117,0.03718047784142274,0.20715199903688356,-1.942239234401178,0.4744685228555796,0.3028375032723101,0.024243273560601464,0.11325954325794363,-0.10700698675752122,0.5165135020154565,37.892683014450434,78.73926569516703,2.1091695926318357,1.3442072440655883,17.70857096247166,-1.4000565022584641,0.2764106980794846,19.47499896160541,81.84071536269265,0.7551997552978238,0.7096740190857194,0.29059308684221835,0.1343088073052495,1.1952271864199744,1.2071109326611285,10.25546879526049,11
frc3925,2,7,3,4,0,2,0,0.0,0.26534417551645684,4.876468306084557,0.0650787538607585,4.611124130568101,-0.5141824224147626,0.2204648352539561,0.6468545101729912,3.859070097826945,-0.010859584115402596,0.5985631792281715,-0.48162522568244803,0.18993281659740263,0.07147876912521774,-0.05640023462233533,0.16030131883757737,0.15795347999287349,0.291605386506321,1.7608699798134744,13.761642734188374,1.5969910419199989,1.684564237248609,-3.6159992734955884,0.23278879317094586,1.819969989370496,3.5470894182181327,18.15788438207855,1.0657024651471318,0.9113070421585889,0.43817645207684985,0.2678367740318366,0.1052853369038117,0.44919671511915993,8.14170265654793,36
frc4146,1,8,3,3,1,2,0,0.0,8.0279199503575,13.133598041318312,0.38522630751802345,5.105678090960809,-0.07528728933891113,0.558142718946854,4.089247264517661,13.496845988187866,0.0038374971815253248,0.33933734702243595,16.96864804523667,0.8393193326413022,0.03961770657969496,0.08526730630505748,0.09068037023698525,0.11776795021159576,0.5561820391512592,65.72187048740044,85.30340950725777,2.626327306223887,0.12288654894351597,21.040143762741007,1.063115627488289,1.4798221408718653,40.99228379094725,115.40869356474597,0.6607063315020085,0.4406837113256178,0.18458456824122982,0.2988042713292988,0.570024884811362,0.4774506236789788,6.08469303166948,41
frc4153,3,6,5,3,0,1,0,0.0,-1.4051232355621477,1.2170860987461753,0.04767316900525197,2.6222093343083226,-0.12809705740178975,-0.0732493692838531,-0.574464560379284,1.2439584959807028,-0.05726568699480824,0.7313790672847607,2.452308188207927,-0.13851434341166977,-0.07866891475306155,0.03748410624331444,0.23903314370572384,0.13548499813735632,-0.05737782493439078,44.228274425500345,45.50959317977001,-0.5217344628661399,0.7924697217613905,11.038466503209568,0.5517504058309255,1.1832564582816525,33.15979197932599,49.18304444093887,-0.5190629556712412,-0.19767371469152833,0.17407934632043598,0.10811953271637022,0.18787384930316864,0.09702623363295138,0.03736025828896672,59
frc4183,0,9,1,7,0,1,0,0.0,13.198345890708552,17.909150105983365,0.5142968696885125,4.710804215274815,0.5608644948642512,0.6120760594242491,6.038308450490025,15.055417602518153,0.005225927675344577,0.05325047926814902,11.372108265034054,1.1896885198675187,-0.08814038569549408,-0.16321628738303334,0.3168788770526406,0.26781112935921964,0.5793423290943686,84.79298148185046,106.89938990587596,-0.07852752797120455,-0.8838311172140426,30.071337249338463,3.402361399022494,-0.5607940397707147,51.3978103614607,136.17391331817473,0.23887751568540666,0.30275461269534437,-0.125197148927095,-0.03335646059691401,1.3110770656721926,1.1408000122030428,7.050990821507366,7
frc4415,0,9,0,7,2,0,0,0.0,1.5669232426973072,5.903302424653896,0.23775224948099055,4.336379181956591,-0.3320579937041418,0.15700940907874655,1.1155196150527953,15.303167835194895,-0.009898350056253218,-0.17977727955211442,30.09665739342463,0.7429541498427219,0.4184628845464462,0.019646257203221662,0.04408104304377698,-0.14885685146011113,0.08193812237809003,43.41063629641003,70.22855444734662,3.302909630582655,0.4820385986198611,18.515089729908293,-0.15615191884135646,1.3372092916936418,21.74878885476045,106.23909067748028,0.8581019713395914,0.9622544436157974,0.6886853908500832,0.7415537660768046,0.5029930208831312,0.5991418534557351,11.514750315741686,28
frc4565,0,9,0,2,6,1,0,0.0,7.826460203991867,12.40933896632277,0.27465456372307234,4.582878762330903,1.1460862954103552,0.48399537476921034,2.767143806585579,26.241590161062398,-0.004090010541142566,0.1625509892754407,19.437671021148798,0.7126144515739885,-0.12356093372441107,0.1928752296127032,0.2943940634349823,-0.030375025989941386,0.7149855126697522,83.30102271391809,122.95023122194348,0.7729698543747401,2.6389199390711653,33.71261205027682,1.3362018893727736,1.3760251247341588,47.479238919893724,154.68653707003347,0.6845212944303315,0.8472037276933853,0.5248737871546161,0.60521922411182,0.8351121905961352,1.2291007175874014,13.407618346963027,18
frc4603,1,8,3,1,0,5,0,0.0,1.7134722341558817,6.014441359877054,0.1316866512938793,4.300969125721168,0.43377985810701936,0.11830504752251732,0.4229562589709217,14.411067956695,0.1252871454855541,0.08024941924171003,26.768282690403286,0.5781617029576134,-0.029192291839758217,0.03767124591935461,0.17696658181721933,0.14788779743651764,-0.3293115222657175,67.73569552910925,92.88189123427776,1.1877156619004678,0.6110366608341082,15.314261725317124,1.5072218663309702,0.503079833098318,49.7264962755607,125.68932621112624,0.6669552766930393,0.9485976173753536,0.21275719718430008,0.2349240001627159,1.1367232417116107,0.9635039321566299,10.735127748473504,13
frc498,2,7,0,7,0,2,0,0.0,0.2077677751350565,3.6388957694663393,0.1417520824792868,3.431127994331283,0.02556717538981368,0.13551861535213783,0.07831671217771441,18.66962914043075,-0.02858096260879397,0.5129902032198908,-1.9231892718600654,0.4299977590398336,0.03024218026288436,0.15280057640390055,-0.2692804953648753,0.41957107203142374,0.08635107752048715,54.51095454074303,87.74384150955335,1.8825802334567603,3.5919496692245505,9.873714185285813,2.0217920140038106,-0.974212361585107,40.732868107996666,89.44759301391417,0.8697854743371229,0.7713904256444992,0.5584839793164651,0.7334484784565535,1.3386982641041505,1.407812661574861,14.563257828379566,33
frc5059,1,8,5,0,0,4,0,0.0,3.410228076849592,5.953317676679847,0.04029545435871785,2.5430895998302545,0.36355478885380976,0.10602825040130451,1.341559249570986,15.819508710767948,0.02943643937975281,0.09445172593992016,0.36908250471121695,0.21110212266259853,0.03271243821403315,0.14452518965199884,0.18259176113783573,-0.02649605567053462,0.9696522577956703,33.04182489577669,54.91295428908888,-1.176655783412428,0.892695176093768,-4.542582393166053,1.0803774901734864,3.743718079985343,37.68068558218167,61.218971948637645,-0.15184335887852465,0.0965258048291837,0.3177825241861654,0.613672010994726,0.5493011287855952,0.5001263206849408,6.051620682544253,40
frc5539,0,9,1,3,1,4,0,0.0,2.016725054026696,7.173541604697223,0.08807412033367273,5.156816550670526,-0.5419598840261077,0.14287239426624743,1.5503224110394556,18.84332107609428,0.10507852189794509,0.7222922909203208,-7.781212955514563,0.11250357508461867,0.00277610531746314,-0.012705977452412458,0.14645194505852688,0.19681126040975544,0.08844977202187776,44.65064792767332,68.4840213843932,0.39629897125007635,-0.31555502870426777,20.720306350068576,-0.4688457670410129,-0.22511499739526164,24.00288837339569,67.88741264989665,0.2896149091027145,0.10613778340046962,-0.02352457184974658,0.15461612304480926,0.7197227946633079,0.7372565696798408,4.990052380625599,50
frc585,4,5,6,2,0,1,0,0.0,1.019707735510983,3.1603829535350054,-0.09113067353853119,2.140675218024024,0.02063653552842798,0.09660895820694483,0.48921733222706376,-7.21836447988172,0.005336713682116532,-0.14597487919644248,9.811430294294729,0.05876696423735679,0.203813569153115,0.07997491705387548,-0.18915446755173004,0.2386993146780731,0.6481040576560199,16.283576115675647,7.820711415723363,-1.44778144994853,0.5254293786236357,-9.495441321674694,0.9953317733964933,0.34370416240169566,26.23146711390237,20.786819379482196,-0.050994927586129585,-0.053583516792597694,0.15983139167629998,-0.003991102222153042,-0.43967508850756554,-0.19132542499936317,-1.2445002200705702,55
frc60,0,9,2,5,0,2,0,0.0,6.769839650187603,11.727255211560387,0.24776607444554166,4.957415561372784,-0.8013997325558768,0.6031363715896791,4.1863195576496794,9.922124937441787,-0.02239688603431464,0.3137878673156627,3.83773031280643,0.7270806111705919,0.3047706921131922,0.25685791145208686,-0.1770068703127811,-0.051288399919164326,-0.05426540638757003,91.27661902906743,105.88000893890337,2.453769163950289,1.0808270648915679,36.09997204680094,-1.4834637557298123,0.10784774355872118,54.206341574045986,121.45344138654912,0.28549895894233523,0.29363719618877854,0.24809982784777562,0.24383171813776872,0.4118608764496263,0.39878408015229816,4.681264972394228,30
frc6060,1,8,1,5,0,3,0,0.0,-0.3585311650432137,3.8377178344393585,-0.1576626835209573,4.196248999482573,0.28504786675193644,-0.09175639375528444,-0.46431344927354345,25.560230432942653,0.16445613823440797,0.16488002293904805,19.75526568698385,0.27145775467349886,-0.014777728571520349,0.14946641267240793,-0.07893938129438244,0.2775840305268282,0.22016582392453315,17.698118797287286,49.437742411289136,-1.365050843758859,2.2071452779571947,3.652249146937889,0.3878782259593423,1.9113708976364632,15.02304226814891,73.02326503685771,-0.5896611697761345,-0.4988835214086677,0.6529053695719196,0.5253437204595859,1.106097235763311,1.2094184371609222,6.179393181059203,25
frc6127,4,5,2,3,0,4,0,0.0,0.08786199328513078,2.47861574446364,-0.04375511578324341,2.3907537511785124,0.162806286941597,0.03327486306834268,-0.11887529029903221,2.384538679112735,-0.0337347986215574,0.29419559146877095,8.300666545603729,0.10261956814650464,-0.12492512709536492,-0.02108039803345873,0.3158032301532222,0.16353562830893492,0.1341206904007065,39.31125156749591,52.552886463997,-0.3304649164956392,1.768924999211892,13.341004940866053,0.9507833895038453,-1.0736001069119738,25.34992815362164,63.339183450073754,0.22913882717397116,0.5338898205258773,0.4183126882719845,0.6976087492821581,0.515366287903602,0.9399206736696332,10.857096217388342,53
frc6314,1,8,2,5,0,2,0,0.0,-0.22152618147915326,4.925406031403751,0.06622128773118863,5.146932212882906,0.6436989949281099,0.04455923316841201,-0.754462085667686,15.953991135782184,0.0369472912802198,-0.07779088152409241,6.295566159486984,0.5000905817167125,-0.05617887525252604,-0.04163674150508885,0.5713331994621608,-0.14018424937121243,-0.07773081087340764,32.68928636914326,53.60256074024936,-2.1062615078449096,-0.9307634136936552,13.484017623297731,2.32516385924503,-0.32365246889322363,18.98636639444542,64.71255349884962,0.07668424571080495,-0.07452998059966626,-0.23635284198161882,-0.3852368866479423,1.4620114348746887,1.4516235143123895,4.959283235323906,20
frc6413,3,6,1,5,1,2,0,0.0,5.438699580055241,6.372882827938064,-0.14006321392355153,0.9341832478828237,0.7312065256321061,0.12981311174204468,1.9881432643955153,18.18600102618404,-0.04653446579888239,0.4423750387982184,7.672278744267399,-0.6247535284325232,0.06933217815404577,0.35121871131501775,0.1302558437586896,-0.21747339989442005,-0.12656257620571387,-43.54533099539388,-10.965832550456991,-1.9676123425891738,3.786446564073953,-19.65493722394535,0.3356556337040769,2.6611207778312025,-22.25843706256345,3.06923932390872,-0.017942961437211608,0.36537958354743016,0.9122806864484363,1.2026039030447242,1.363358390172695,1.3107159971584184,14.393497418752858,60
frc6482,0,9,3,5,0,1,0,0.0,2.4955183324886705,8.321283785773746,0.2744363177578418,5.825765453285076,-0.09950579361444407,0.2929345637787329,1.3472649598587791,8.77270099372191,0.017170365627925174,0.10501828351010292,17.327236147320384,0.45231302214896923,0.3516215462730744,0.10664224770240593,0.12616946956418568,-0.2510999302063323,-0.03782281969100751,21.29881434726024,30.057727342297177,-0.3448385586865041,1.808359703519984,19.52095099040406,-1.9798759153051004,-1.6459121143183504,4.102577830847796,55.70644878838078,-0.3404447504752872,-0.6036129957551502,0.21725312412881806,0.38411859543078053,0.38922785507797314,0.21673680058738154,-0.013787998684940517,52
frc6518,1,8,1,3,1,4,0,0.0,3.5921372845815402,8.801045306601912,0.10874410022089637,5.208908022020375,0.3483206725561787,0.17165182964910386,1.4477479697345896,11.230402446217372,-0.05283088348962825,-0.06401225363690392,-20.66565741677111,0.08836000725236925,0.45576526846723864,-0.051857267583554426,-0.14608540793835834,0.07551074038800772,-0.011361266062575592,56.03047267921206,72.82466373930957,-0.3600362707882758,-0.5549619316748559,19.08304234624205,0.9769387920649355,3.0193502458985986,36.330527811693365,60.95639355533527,0.3107366089282886,0.33989726820454746,0.08610996331413363,0.053210145512922205,0.8354545442498871,0.7196503090585595,5.563788613880149,23
