,autoRobot.None,autoRobot.AutoRun,endgameRobot.None,endgameRobot.Parking,endgameRobot.Climbing,endgameRobot.Levitate,endgameRobot.Unknown,adjustPoints,autoOwnershipPoints,autoPoints,autoQuestRankingPoint,autoRunPoints,autoScaleOwnershipSec,autoSwitchAtZero,autoSwitchOwnershipSec,endgamePoints,faceTheBossRankingPoint,foulCount,foulPoints,rp,tba_gameData_LLL,tba_gameData_LRL,tba_gameData_RLR,tba_gameData_RRR,techFoulCount,teleopOwnershipPoints,teleopPoints,teleopScaleBoostSec,teleopScaleForceSec,teleopScaleOwnershipSec,teleopSwitchBoostSec,teleopSwitchForceSec,teleopSwitchOwnershipSec,totalPoints,vaultBoostPlayed,vaultBoostTotal,vaultForcePlayed,vaultForceTotal,vaultLevitatePlayed,vaultLevitateTotal,vaultPoints,rank
frc2637,0,9,2,4,0,2,1,0.0,4.878074832711123,8.833838206095518,0.11071331813277363,3.955763373384393,0.1473212852262316,0.30496505441732336,2.2917161311293306,5.744518288176577,-0.089825684906984,0.5272715909701853,4.813639609429128,-0.03118385418654096,0.11747102612051993,0.08338527967026482,-0.0432393353978522,0.17571636294040088,-0.20995748212424767,55.11587138245258,68.8104821390159,0.02512572901707122,1.157721827299671,5.3826907126793335,0.5683600979691794,1.1864924056343975,49.139694842786994,82.48410153140517,0.26436646374238004,0.7086620910628716,0.29075208117644236,0.4658938041250893,0.2457087372289238,0.4154625984893857,7.950092468386735,16
frc2840,0,9,1,4,1,3,0,0.0,-0.302076019290741,4.433776568312513,0.06742316097759463,4.735852587603255,0.6610680045840118,-0.06655901840507955,-0.8121060142293828,13.778238954902772,0.05383306750788063,-0.06213354754251407,8.02373331182253,0.6681914366033916,-0.05851608734724073,-0.07716344472321095,0.4916169632511567,-0.022604097847371912,0.412911683217819,62.49985377194251,85.91610432467363,1.5180068962766962,-0.16917507862836412,28.432374879611267,-0.023503456406635093,-0.4297393025312145,32.57297545246118,98.26239353830238,0.7527151401093809,0.7655380412516861,0.3031984218534159,0.2891395412802539,0.6447410998600028,0.8729247370337301,9.63801159782835,22
frc3009,0,9,1,3,0,5,0,0.0,8.443759670378903,12.831687479516042,0.27788302110490604,4.387927809137134,-0.24681487418758105,0.44438582805447363,4.468694709377034,17.695957730496005,0.07791788970190683,-0.29629469507621875,28.12512146306372,1.2084184459831528,0.4861985884038445,-0.029263916350801746,-0.11494795369371764,-0.008653385025992055,-0.07548389629022045,84.68612046232364,113.41869557183361,1.097631729086087,-0.2693372813029393,35.722394634025456,6.352422458833139,4.641305043069079,41.51367164037899,154.36227543043015,0.7909233328698244,0.7267342177332388,0.3839441188689411,0.38980299525859013,1.147558794188413,1.090786262810955,11.036617379013922,58
frc3019,3,6,3,2,2,2,0,0.0,-3.0074094267197813,1.8859711643645602,-0.010602735750788822,4.893380591084339,1.3260872834247632,-0.19682244020670653,-2.8297919967846537,30.994657162465124,0.08336913504628482,0.05609379345130816,23.313721578833146,0.7378462039892493,-0.0007927411741829732,-0.1056816990961548,0.32895087305636683,0.11085690054730417,0.3374833834978756,55.46118932935981,97.88273074849995,1.6290688645941844,1.665404563088451,21.87024767234081,-1.159899819991674,1.360208808918384,33.12177261241649,123.06903308600401,0.10962337359282233,0.4342863999589213,0.4433352484737594,0.7158913167799231,1.237471130969894,1.1351991345961587,11.426884256675022,34
frc3187,3,6,1,5,3,0,0,0.0,1.6313275546701602,4.791244663339777,0.10888431704873203,3.159917108669615,-0.8333778413852921,0.230464418976639,1.6490416187203722,6.906436318093947,-0.1120335418943437,-0.2000873667793062,1.784792944027788,0.1252099916548698,0.07537676637063209,0.11336454868012905,-0.13778162966750152,0.2823736479500732,0.577371110535637,77.77682312245881,95.51417918668804,3.0090808134150424,1.1217351571571845,27.76719341030396,0.919897622137914,0.461165897697647,46.08065127660191,102.09365747619316,0.4792815379741289,0.5216477260203793,0.5008422738797217,0.5674042020288335,0.5797348644391732,1.0771320211778388,10.830919746135255,39
frc3250,1,8,1,5,0,3,0,0.0,7.136325880548068,11.16105472179138,0.19409724172827164,4.024728841243315,0.9181970871894689,0.3167219649229515,2.6499658530845647,11.801296850898781,0.09457691069837135,1.028598856329761,2.977159026799488,0.7457102412826895,-0.03609041536767908,-0.04577878988388391,0.16577755630130495,0.24942498228359142,0.2214896441807508,74.63422395564528,95.98324733538823,-0.7164497440596491,-0.9003663690004947,32.29685111603028,3.064351001247346,-0.3469633913229391,39.98947158242731,110.12857595754582,0.685160286368873,0.44517147584698186,-0.06403015041659986,0.1396368096007084,0.8811177484060337,1.32473702032114,9.54772652884415,37
frc3309,3,6,1,4,3,1,0,0.0,7.325127585355345,13.61851733778446,0.44369109085013525,6.293389752429117,-0.2480660620556873,0.40630193344323395,3.91062985473336,24.99417583732999,-0.046222368147917706,0.23082365713276126,22.61840314041479,0.8976027777421216,-0.12088842715010097,0.0597257047687121,0.25612423696097447,0.13837181875374713,0.6182660071069839,54.97388347582674,92.5360880329241,0.0165660615036321,2.067205422958078,14.305600059845123,2.220759820814649,-1.0069295970871113,38.43095753366332,128.78741867873742,0.19830449021544466,0.4714931712900585,0.5039397358240583,0.44615683459526606,1.6702492932728323,1.5959557380681655,12.568028719767451,26
frc3501,2,7,0,8,0,1,0,0.0,4.8645499119175195,8.54915410277947,0.22261185467639427,3.6846041908619585,-0.19256465501252187,0.24937394310917482,2.6248396109712804,8.143321264949893,-0.03179806403543543,0.541356050200416,8.542739638634947,-0.26507845175372113,0.22058181031048232,-0.01346425121821894,0.1929937090140593,-0.0667779347729893,0.15722684572230633,35.6774897606008,55.21998058207954,-0.3140760103144562,0.3279915533337663,-8.61526347912043,1.5403251555601,1.5136565095229442,43.066504094475576,72.30920209662351,0.5921164454272029,0.9566597269786533,0.2748730134646843,0.3908570615895019,1.067651728367473,0.9323171227376253,11.399169556528907,15
frc3577,0,9,1,3,4,1,0,0.0,2.462856544027839,5.537786745223804,-0.09785683411024647,3.074930201195965,0.4470006778315102,0.029432366135986973,0.784427594182409,11.372219437907079,-0.12453769501860376,0.23465570340254366,7.5373688570850454,0.31521020425549245,0.13034099484115194,-0.03825363849366588,0.004279603770077189,0.23696637321577008,-0.09647619830522239,70.84876750300404,87.12948487102278,2.1055347640248745,-0.6944160174651425,21.36669535440344,1.3426136658992358,1.5160907452903085,46.033923718676505,100.22508616973954,0.5312493098617032,0.5474408874734468,0.003826928676464253,-0.17971425595692186,0.7339136789275276,0.6139729545058061,4.908497930111658,38
frc3785,1,8,0,3,4,2,0,0.0,7.586377638326512,13.010697575952754,0.3327702360606585,5.424319937626242,-0.31958547986640873,0.3507144377419755,4.112774299029665,25.67295847590341,0.06579213584914421,0.9256828009898164,9.402767399911806,1.515669845016508,0.06582649490690062,0.08868671396457219,0.17649131807913448,0.002328806382725951,-0.2294876392433155,103.44560991469922,137.27545119730513,0.135947509702534,1.1693957057147795,53.80983307563717,0.7973809551438491,-1.3335534238356435,48.70244837421564,159.6856883483893,0.10180926104558069,0.2086642721668295,0.03538665091370543,0.4111229514561851,0.8010836762078661,1.0115893377175018,8.156882806702582,57
